[36, 10, 58, 6, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 5, 49, 35, 14, 21, 47, 61, 27, 44, 54, 59, 7, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 15, 57, 29, 20, 55]
[36, 10, 58, 6, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 5, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 7, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[36, 10, 58, 5, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 6, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 7, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 29, 60, 18, 41, 4, 39, 14, 44, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 61, 10, 31, 38, 47, 15, 23, 43, 55, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[36, 10, 58, 5, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 6, 49, 35, 14, 21, 47, 61, 27, 44, 54, 59, 7, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 15, 57, 29, 20, 55]
[36, 10, 58, 6, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 7, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 5, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[36, 10, 58, 6, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 7, 49, 35, 14, 21, 47, 61, 27, 44, 54, 59, 5, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 15, 57, 29, 20, 55]
[36, 10, 58, 7, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 6, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 5, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[36, 10, 58, 7, 23, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 22, 46, 9, 0, 32, 6, 49, 35, 14, 21, 47, 61, 27, 44, 54, 59, 5, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 15, 57, 29, 20, 55]
[36, 10, 58, 5, 22, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 23, 46, 9, 0, 32, 7, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 6, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[36, 10, 58, 5, 22, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 23, 46, 9, 0, 32, 7, 49, 35, 14, 21, 47, 61, 27, 44, 54, 59, 6, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 15, 57, 29, 20, 55]
[36, 10, 58, 7, 22, 24, 40, 48, 25, 63, 52, 18, 43, 12, 4, 37, 56, 8, 51, 42, 28, 16, 2, 33, 53, 62, 31, 23, 46, 9, 0, 32, 5, 49, 35, 15, 21, 47, 61, 27, 44, 54, 59, 6, 38, 17, 26, 11, 30, 39, 13, 3, 45, 19, 50, 60, 34, 1, 41, 14, 57, 29, 20, 55]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 28, 60, 18, 41, 4, 39, 14, 44, 8, 54, 37, 29, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 61, 10, 31, 38, 47, 15, 23, 43, 55, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 61, 10, 29, 38, 47, 15, 23, 43, 55, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 61, 10, 29, 38, 47, 15, 23, 43, 54, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 61, 10, 29, 38, 47, 15, 23, 43, 52, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 55, 7, 34, 61, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 55, 7, 34, 60, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 52, 7, 34, 61, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 60, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 54, 7, 34, 61, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 52, 7, 34, 60, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 63, 10, 29, 38, 47, 15, 23, 43, 54, 7, 34, 60, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 55, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 52, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 44, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 54, 7, 34, 63, 24, 5, 13, 45, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 55, 7, 34, 63, 24, 5, 13, 44, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 52, 7, 34, 63, 24, 5, 13, 44, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 47, 15, 23, 43, 54, 7, 34, 63, 24, 5, 13, 44, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 54, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 55, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 52, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 21, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 54, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 22, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 54, 37, 28, 16, 2, 57, 22, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 55, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 21, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 22, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 52, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 21, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 22, 59, 27, 53, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 54, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 21, 33, 1, 40, 12, 62, 25, 20, 52]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 55, 37, 28, 16, 2, 57, 22, 59, 27, 52, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 53, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 21, 33, 1, 40, 12, 62, 25, 20, 54]
[51, 30, 42, 17, 11, 56, 36, 3, 49, 31, 61, 18, 41, 4, 39, 14, 45, 8, 54, 37, 28, 16, 2, 57, 22, 59, 27, 52, 46, 9, 0, 32, 19, 6, 48, 60, 10, 29, 38, 44, 15, 23, 43, 53, 7, 34, 63, 24, 47, 13, 5, 26, 58, 35, 50, 21, 33, 1, 40, 12, 62, 25, 20, 55]
[52, 62, 43, 21, 14, 25, 33, 3, 48, 26, 57, 23, 42, 4, 39, 15, 56, 8, 49, 36, 27, 16, 2, 47, 17, 58, 30, 53, 44, 9, 0, 32, 35, 6, 51, 29, 10, 41, 59, 22, 55, 7, 18, 45, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 37, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 36, 3, 48, 26, 57, 23, 42, 4, 39, 15, 56, 8, 49, 37, 27, 16, 2, 47, 17, 58, 30, 53, 44, 9, 0, 32, 35, 6, 51, 29, 10, 41, 59, 22, 55, 7, 18, 45, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 39, 15, 56, 8, 49, 36, 27, 16, 2, 47, 17, 58, 30, 53, 44, 9, 0, 32, 35, 6, 51, 29, 10, 41, 59, 22, 55, 7, 18, 45, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 27, 16, 2, 47, 17, 58, 30, 53, 44, 9, 0, 32, 35, 6, 51, 29, 10, 41, 59, 22, 55, 7, 18, 45, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 27, 16, 2, 47, 17, 58, 30, 53, 44, 9, 0, 32, 35, 7, 51, 29, 10, 41, 59, 22, 55, 6, 18, 45, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 27, 16, 2, 47, 17, 58, 30, 53, 41, 9, 0, 32, 35, 6, 51, 29, 10, 45, 59, 22, 55, 7, 18, 44, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 27, 16, 2, 47, 17, 58, 30, 53, 41, 9, 0, 32, 35, 7, 51, 29, 10, 45, 59, 22, 55, 6, 18, 44, 63, 38, 28, 11, 12, 19, 60, 5, 46, 31, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 31, 16, 2, 47, 17, 58, 30, 53, 41, 9, 0, 32, 35, 6, 51, 29, 10, 45, 59, 22, 55, 7, 18, 44, 63, 38, 28, 11, 12, 19, 60, 5, 46, 27, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 14, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 31, 16, 2, 47, 17, 58, 30, 53, 41, 9, 0, 32, 35, 7, 51, 29, 10, 45, 59, 22, 55, 6, 18, 44, 63, 38, 28, 11, 12, 19, 60, 5, 46, 27, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
[52, 62, 43, 21, 12, 25, 37, 3, 48, 26, 57, 23, 42, 4, 36, 15, 56, 8, 49, 39, 31, 16, 2, 47, 17, 58, 30, 53, 41, 9, 0, 32, 35, 6, 51, 29, 10, 45, 59, 22, 55, 7, 18, 44, 63, 38, 28, 11, 14, 19, 60, 5, 46, 27, 50, 33, 34, 1, 40, 13, 61, 24, 20, 54]
